Date,Open,High,Low,Close,Volume
2018-04-30T00:00:00Z,96.24,96.3964,92.45,95.16,154077356
2018-05-07T00:00:00Z,95.18,97.95,95.05,97.7,114220453
2018-05-14T00:00:00Z,97.82,98.69,95.83,96.36,96545432
2018-05-21T00:00:00Z,96.99,98.98,96.32,98.36,101128083
2018-05-28T00:00:00Z,97.78,100.86,97.23,100.79,113626024
2018-06-04T00:00:00Z,101.26,102.69,100.38,101.63,122316267
2018-06-11T00:00:00Z,101.44,102.03,100.07,100.13,162739393
2018-06-18T00:00:00Z,100.09,102.52,99.42,100.41,140541209
2018-06-25T00:00:00Z,100.01,100.11,97.26,98.61,148332848
2018-07-02T00:00:00Z,98.06,101.43,98.0,101.16,72446825
2018-07-09T00:00:00Z,101.55,105.6,101.1,105.43,106139197
2018-07-16T00:00:00Z,105.45,108.2,103.89,106.27,173393038
2018-07-23T00:00:00Z,106.3,111.15,106.13,107.68,155199034
2018-07-30T00:00:00Z,107.25,108.09,104.76,108.04,130716035
2018-08-06T00:00:00Z,108.0,110.16,107.559,109.0,83694598
2018-08-13T00:00:00Z,109.26,109.75,106.69,107.58,104691805
2018-08-20T00:00:00Z,107.58,108.56,105.78,108.4,94198444
2018-08-27T00:00:00Z,109.15,112.777,108.51,112.33,105653318
2018-09-03T00:00:00Z,110.98,111.955,107.23,108.21,101483263
2018-09-10T00:00:00Z,108.8,113.73,108.36,113.37,109098713
2018-09-17T00:00:00Z,113.57,115.29,111.035,114.26,159580089
2018-09-24T00:00:00Z,113.2,115.1,112.2175,114.37,110093609
2018-10-01T00:00:00Z,114.92,116.18,110.64,112.13,120208912
2018-10-08T00:00:00Z,111.55,113.08,104.2,109.57,228861888
2018-10-15T00:00:00Z,108.93,111.81,106.9468,108.66,155518177
2018-10-22T00:00:00Z,109.32,110.54,101.5901,106.96,251383718
2018-10-29T00:00:00Z,107.89,108.7,100.11,106.16,242639657
2018-11-05T00:00:00Z,106.38,112.24,105.9,109.57,147847424
2018-11-12T00:00:00Z,109.42,109.96,103.91,108.29,180498817
2018-11-19T00:00:00Z,108.13,108.56,99.3528,103.07,150780076
2018-11-26T00:00:00Z,104.81,111.33,104.58,110.89,170037931
2018-12-03T00:00:00Z,112.87,113.42,104.3,104.82,174082124
2018-12-10T00:00:00Z,104.8,111.27,103.89,106.03,197742990
2018-12-17T00:00:00Z,105.41,106.88,97.46,98.23,356050950
2018-12-24T00:00:00Z,97.61,102.41,93.96,100.39,183237806
2018-12-31T00:00:00Z,101.18,102.51,97.2,101.93,155142140
2019-01-07T00:00:00Z,101.64,104.88,100.98,102.8,157833149
2019-01-14T00:00:00Z,101.98,107.9,101.26,107.71,155699162
2019-01-21T00:00:00Z,106.91,107.88,104.86,107.17,112628578
2019-01-28T00:00:00Z,106.4,106.48,102.17,102.78,201611213
2019-02-04T00:00:00Z,103.04,107.27,102.77,105.67,130472196
2019-02-11T00:00:00Z,106.03,108.3,104.965,108.22,110757176
2019-02-18T00:00:00Z,107.79,111.2,106.29,110.97,96472580
2019-02-25T00:00:00Z,111.76,113.24,110.88,112.53,119354875
2019-03-04T00:00:00Z,113.02,113.25,109.01,110.51,111990712
2019-03-11T00:00:00Z,110.99,117.25,110.98,115.91,173532134
2019-03-18T00:00:00Z,116.17,120.82,116.05,117.05,160388610
2019-03-25T00:00:00Z,116.56,118.705,115.5215,117.94,119632716
2019-04-01T00:00:00Z,118.95,120.43,118.1,119.89,99731237
2019-04-08T00:00:00Z,119.81,120.98,118.58,120.95,83159600
2019-04-15T00:00:00Z,120.94,123.52,120.1,123.37,77156295
