Date,Open,High,Low,Close,Volume
2022-05-06T00:00:00Z,274.805,279.25,271.27,274.73,37780322
2022-05-09T00:00:00Z,270.06,272.36,263.32,264.58,47725952
2022-05-10T00:00:00Z,271.69,273.75,265.07,269.5,39336424
2022-05-11T00:00:00Z,265.68,271.36,259.3,260.55,48975898
2022-05-12T00:00:00Z,257.69,259.88,250.02,255.35,51033802
2022-05-13T00:00:00Z,257.35,263.04,255.35,261.12,34925093
2022-05-16T00:00:00Z,259.955,265.82,255.78,261.5,32550933
2022-05-17T00:00:00Z,266.11,268.33,262.46,266.82,28828799
2022-05-18T00:00:00Z,263.0,263.6,252.77,254.08,31355985
2022-05-19T00:00:00Z,253.9,257.67,251.88,253.14,32692286
2022-05-20T00:00:00Z,257.24,258.54,246.44,252.56,39199279
2022-05-23T00:00:00Z,255.49,261.5,253.43,260.65,33175379
2022-05-24T00:00:00Z,257.89,261.33,253.5,259.62,29043904
2022-05-25T00:00:00Z,258.14,264.58,257.125,262.52,28547947
2022-05-26T00:00:00Z,262.27,267.11,261.4294,265.9,25002105
2022-05-27T00:00:00Z,268.48,273.34,267.56,273.24,26910806
2022-05-31T00:00:00Z,272.53,274.77,268.93,271.87,37827695
2022-06-01T00:00:00Z,275.195,277.69,270.04,272.42,25292174
2022-06-02T00:00:00Z,264.45,274.65,261.6,274.58,44008209
2022-06-03T00:00:00Z,270.31,273.45,268.41,270.02,28058958
2022-06-06T00:00:00Z,272.06,274.18,267.22,268.75,22400342
2022-06-07T00:00:00Z,266.635,273.13,265.94,272.5,22860677
2022-06-08T00:00:00Z,271.71,273.0,269.61,270.41,17372341
2022-06-09T00:00:00Z,267.78,272.7081,264.63,264.79,26439728
2022-06-10T00:00:00Z,260.58,260.58,252.53,252.99,31445841
2022-06-13T00:00:00Z,245.11,249.0242,241.53,242.26,46135788
2022-06-14T00:00:00Z,243.86,245.74,241.51,244.49,28651487
2022-06-15T00:00:00Z,248.31,255.3,246.42,251.76,33111729
2022-06-16T00:00:00Z,245.98,247.4174,243.02,244.97,33169160
2022-06-17T00:00:00Z,244.7,250.5,244.03,247.65,43084780
2022-06-21T00:00:00Z,250.255,254.75,249.51,253.74,29928297
2022-06-22T00:00:00Z,251.89,257.17,250.37,253.13,25961215
2022-06-23T00:00:00Z,255.57,259.37,253.63,258.86,25861449
2022-06-24T00:00:00Z,261.808,267.98,261.72,267.7,33923231
2022-06-27T00:00:00Z,268.205,268.3,263.28,264.89,24615114
2022-06-28T00:00:00Z,263.98,266.91,256.32,256.48,27380247
2022-06-29T00:00:00Z,257.59,261.97,255.76,260.26,20069839
2022-06-30T00:00:00Z,257.05,259.53,252.9,256.83,31730868
2022-07-01T00:00:00Z,256.39,259.77,254.61,259.58,22837692
2022-07-05T00:00:00Z,256.16,262.98,254.74,262.85,22971634
2022-07-06T00:00:00Z,263.75,267.99,262.4,266.21,23824419
2022-07-07T00:00:00Z,265.12,269.055,265.02,268.4,20859874
2022-07-08T00:00:00Z,264.79,268.1,263.285,267.66,19658751
2022-07-11T00:00:00Z,265.65,266.53,262.18,264.51,19519108
2022-07-12T00:00:00Z,265.88,265.94,252.04,253.67,35868450
2022-07-13T00:00:00Z,250.19,253.55,248.11,252.72,29497423
2022-07-14T00:00:00Z,250.57,255.1374,245.94,254.08,25102823
2022-07-15T00:00:00Z,255.72,260.3699,254.7727,256.72,29774050
2022-07-18T00:00:00Z,259.75,260.84,253.3,254.25,20975034
2022-07-19T00:00:00Z,257.575,259.72,253.68,259.53,25012562
2022-07-20T00:00:00Z,259.9,264.87,258.91,262.27,22788282
2022-07-21T00:00:00Z,259.79,264.89,257.03,264.84,22404675
2022-07-22T00:00:00Z,265.24,265.33,259.07,260.36,21881290
2022-07-25T00:00:00Z,260.995,261.5,256.81,258.83,21055998
2022-07-26T00:00:00Z,259.86,259.88,249.57,251.9,39347957
2022-07-27T00:00:00Z,261.16,270.05,258.85,268.74,45994049
2022-07-28T00:00:00Z,269.75,277.84,267.87,276.41,33459327
2022-07-29T00:00:00Z,277.7,282.0,276.63,280.74,32152752
2022-08-01T00:00:00Z,277.82,281.28,275.84,278.01,21539580
2022-08-02T00:00:00Z,276.0,277.89,272.38,274.82,22754184
2022-08-03T00:00:00Z,276.76,283.5,276.61,282.47,23518874
2022-08-04T00:00:00Z,281.8,283.8,280.1677,283.65,18098668
2022-08-05T00:00:00Z,279.15,283.65,278.68,282.91,16774606
2022-08-08T00:00:00Z,284.05,285.92,279.32,280.32,18757818
2022-08-09T00:00:00Z,279.64,283.08,277.61,282.3,23405238
2022-08-10T00:00:00Z,288.17,289.81,286.94,289.16,24687845
2022-08-11T00:00:00Z,290.85,291.21,286.51,287.02,20065938
2022-08-12T00:00:00Z,288.48,291.91,286.94,291.91,22619675
2022-08-15T00:00:00Z,291.0,294.18,290.11,293.47,18085654
2022-08-16T00:00:00Z,291.99,294.04,290.42,292.71,18102882
2022-08-17T00:00:00Z,289.74,293.35,289.47,291.32,18253358
2022-08-18T00:00:00Z,290.189,291.91,289.08,290.17,17186192
2022-08-19T00:00:00Z,288.9,289.25,285.56,286.15,20570033
2022-08-22T00:00:00Z,282.08,282.46,277.22,277.75,25061070
2022-08-23T00:00:00Z,276.44,278.86,275.4,276.44,17527409
2022-08-24T00:00:00Z,275.41,277.23,275.11,275.79,18137019
2022-08-25T00:00:00Z,277.33,279.02,274.52,278.85,16583407
2022-08-26T00:00:00Z,279.08,280.34,267.98,268.09,27549307
2022-08-29T00:00:00Z,265.85,267.4,263.85,265.23,20338544
2022-08-30T00:00:00Z,266.67,267.05,260.66,262.97,22767071
2022-08-31T00:00:00Z,265.39,267.11,261.33,261.47,24791834
2022-09-01T00:00:00Z,258.87,260.89,255.41,260.4,23263431
2022-09-02T00:00:00Z,261.695,264.74,254.47,256.06,22855380
2022-09-06T00:00:00Z,256.2,257.83,251.94,253.25,21328242
2022-09-07T00:00:00Z,254.7,258.83,253.22,258.09,24126700
2022-09-08T00:00:00Z,257.51,260.43,254.79,258.52,20319911
2022-09-09T00:00:00Z,260.5,265.23,260.29,264.46,22093190
2022-09-12T00:00:00Z,265.78,267.45,265.16,266.65,18747690
2022-09-13T00:00:00Z,258.84,260.4,251.59,251.99,33353318
2022-09-14T00:00:00Z,253.53,254.23,249.86,252.22,23912954
2022-09-15T00:00:00Z,249.77,251.4,244.02,245.38,31530948
2022-09-16T00:00:00Z,244.26,245.3,242.0627,244.74,39791768
2022-09-19T00:00:00Z,242.465,245.14,240.85,244.52,26826931
2022-09-20T00:00:00Z,242.065,243.51,239.64,242.45,26660299
2022-09-21T00:00:00Z,244.27,247.66,238.9,238.95,28625557
2022-09-22T00:00:00Z,237.8704,243.86,237.57,240.98,31061162
2022-09-23T00:00:00Z,239.54,241.13,235.2,237.92,34176048
2022-09-26T00:00:00Z,237.045,241.45,236.9,237.45,27694190
2022-09-27T00:00:00Z,239.98,241.8,234.5,236.41,27018732
2022-09-28T00:00:00Z,236.81,242.33,234.73,241.07,29029679
2022-09-29T00:00:00Z,238.89,239.95,234.41,237.5,27484233
2022-09-30T00:00:00Z,238.29,240.54,232.73,232.9,35694832
2022-10-03T00:00:00Z,235.41,241.61,234.66,240.74,28880357
2022-10-04T00:00:00Z,245.09,250.36,244.975,248.88,34888416
2022-10-05T00:00:00Z,245.99,250.58,244.1,249.2,20347136
2022-10-06T00:00:00Z,247.93,250.34,246.08,246.79,20239886
2022-10-07T00:00:00Z,240.902,241.32,233.17,234.24,37769602
2022-10-10T00:00:00Z,233.05,234.559,226.73,229.25,29743608
2022-10-11T00:00:00Z,227.62,229.06,224.11,225.41,30473954
2022-10-12T00:00:00Z,225.4,227.86,223.96,225.75,21903937
2022-10-13T00:00:00Z,219.85,236.1,219.13,234.24,42551818
2022-10-14T00:00:00Z,235.54,237.24,228.34,228.56,30198588
2022-10-17T00:00:00Z,235.82,238.96,235.135,237.53,28142268
2022-10-18T00:00:00Z,243.24,243.93,235.37,238.5,26329591
2022-10-19T00:00:00Z,237.04,239.61,234.29,236.48,19985698
2022-10-20T00:00:00Z,235.77,241.31,234.87,236.15,21811015
2022-10-21T00:00:00Z,234.74,243.0,234.5,242.12,26299733
2022-10-24T00:00:00Z,243.76,247.84,241.295,247.25,24911212
2022-10-25T00:00:00Z,247.26,251.04,245.83,250.66,34775505
2022-10-26T00:00:00Z,231.17,238.3,230.06,231.32,82684846
2022-10-27T00:00:00Z,231.04,233.69,225.78,226.75,40424645
2022-10-28T00:00:00Z,226.24,236.6,226.05,235.87,40647724
2022-10-31T00:00:00Z,233.76,234.92,231.15,232.13,28357265
2022-11-01T00:00:00Z,234.6,235.74,227.325,228.17,30592271
2022-11-02T00:00:00Z,229.46,231.3,220.04,220.1,38407008
2022-11-03T00:00:00Z,220.09,220.41,213.98,214.25,36633922
2022-11-04T00:00:00Z,217.55,221.59,213.431,221.39,36789063
2022-11-07T00:00:00Z,221.99,228.41,221.28,227.87,33497979
2022-11-08T00:00:00Z,228.7,231.65,225.84,228.87,28192548
2022-11-09T00:00:00Z,227.37,228.6327,224.33,224.51,27852910
2022-11-10T00:00:00Z,235.43,243.33,235.0,242.98,46268021
2022-11-11T00:00:00Z,242.99,247.99,241.93,247.11,34620246
2022-11-14T00:00:00Z,241.985,243.91,239.21,241.55,31123340
2022-11-15T00:00:00Z,245.66,247.0,240.03,241.97,31390117
2022-11-16T00:00:00Z,242.79,243.8,240.42,241.73,24093272
2022-11-17T00:00:00Z,237.78,243.25,237.63,241.68,23123544
2022-11-18T00:00:00Z,243.51,243.74,239.03,241.22,27613523
2022-11-21T00:00:00Z,241.43,244.67,241.19,242.05,26394700
2022-11-22T00:00:00Z,243.59,245.31,240.71,245.03,19665699
2022-11-23T00:00:00Z,245.105,248.28,244.27,247.58,19508462
2022-11-25T00:00:00Z,247.31,248.7,246.73,247.49,9200772
2022-11-28T00:00:00Z,246.08,246.65,240.8,241.76,24810271
2022-11-29T00:00:00Z,241.4,242.79,238.21,240.33,17956313
2022-11-30T00:00:00Z,240.57,255.33,239.86,255.14,47594239
