Date,Open,High,Low,Close,Volume
2018-04-30T00:00:00Z,239.71,241.33,224.13,233.18,7251691
2018-05-07T00:00:00Z,233.15,233.64,219.96,232.05,7528116
2018-05-14T00:00:00Z,232.7703,234.69,229.91,231.87,5439708
2018-05-21T00:00:00Z,232.62,235.07,229.05,232.39,3945324
2018-05-28T00:00:00Z,230.06,232.45,220.8,221.5,5943514
2018-06-04T00:00:00Z,222.9,230.5,221.425,228.3,6056626
2018-06-11T00:00:00Z,228.11,245.655,226.23,245.16,9593353
2018-06-18T00:00:00Z,244.72,246.82,241.34,244.82,6230364
2018-06-25T00:00:00Z,243.89,245.445,233.48,238.03,6212140
2018-07-02T00:00:00Z,237.3797,242.8,235.38,242.15,2773537
2018-07-09T00:00:00Z,240.0,252.41,239.99,250.51,6260183
2018-07-16T00:00:00Z,248.5832,250.43,242.0,248.52,5318498
2018-07-23T00:00:00Z,248.39,251.18,240.29,249.48,6979243
2018-07-30T00:00:00Z,249.23,258.59,249.23,257.95,5892005
2018-08-06T00:00:00Z,257.14,263.235,256.93,260.04,3570030
2018-08-13T00:00:00Z,260.85,268.04,260.05,263.95,4772573
2018-08-20T00:00:00Z,263.95,266.0,260.81,265.38,3904588
2018-08-27T00:00:00Z,266.38,268.13,263.18,264.73,4075838
2018-09-03T00:00:00Z,264.17,273.14,262.7085,271.9,6536000
2018-09-10T00:00:00Z,268.7,272.26,260.8,270.78,6387000
2018-09-17T00:00:00Z,272.17,276.0,268.99,272.52,7136374
2018-09-24T00:00:00Z,270.61,274.69,268.87,274.05,4976626
2018-10-01T00:00:00Z,274.67,278.11,273.22,275.92,3994938
2018-10-08T00:00:00Z,275.95,280.43,266.03,271.41,7097615
2018-10-15T00:00:00Z,270.99,283.06,267.32,279.15,5748995
2018-10-22T00:00:00Z,279.26,280.51,263.51,265.75,7910286
2018-10-29T00:00:00Z,267.92,279.65,259.72,268.0,10501082
2018-11-05T00:00:00Z,268.96,290.844,268.08,287.06,7125830
2018-11-12T00:00:00Z,287.21,288.94,275.76,286.33,6834555
2018-11-19T00:00:00Z,286.82,287.855,276.4,280.74,4120726
2018-11-26T00:00:00Z,283.72,294.41,276.285,290.07,7584451
2018-12-03T00:00:00Z,292.72,300.57,274.97,280.53,8815155
2018-12-10T00:00:00Z,280.0,282.97,270.36,275.58,7038474
