Date,Open,High,Low,Close,Volume
2018-04-30T00:00:00Z,240.91,241.0,229.3075,235.9,14354450
2018-05-07T00:00:00Z,235.9,238.8,228.23,238.28,14654087
2018-05-14T00:00:00Z,239.0,244.76,238.57,244.64,12898833
2018-05-21T00:00:00Z,245.0,249.17,241.635,244.95,12897984
2018-05-28T00:00:00Z,243.86,245.75,240.24,243.35,10247230
2018-06-04T00:00:00Z,243.98,251.5,241.91,250.68,11522772
2018-06-11T00:00:00Z,250.84,256.73,250.17,255.98,15709492
2018-06-18T00:00:00Z,254.0,255.11,250.92,254.37,11805885
2018-06-25T00:00:00Z,254.35,255.13,242.23,245.34,14044431
2018-07-02T00:00:00Z,244.88,251.73,244.12,250.76,6796756
2018-07-09T00:00:00Z,252.13,259.01,251.05,258.7,9486808
2018-07-16T00:00:00Z,256.87,258.45,246.2694,252.7,18239507
2018-07-23T00:00:00Z,252.91,257.87,252.01,255.95,10682292
2018-07-30T00:00:00Z,255.96,257.56,252.23,257.22,10321123
2018-08-06T00:00:00Z,256.47,263.02,255.465,260.36,8295590
2018-08-13T00:00:00Z,261.0,264.295,259.19,262.33,9680582
2018-08-20T00:00:00Z,263.0,264.78,259.56,264.28,9336200
2018-08-27T00:00:00Z,265.0,270.17,264.42,268.46,14036832
2018-09-03T00:00:00Z,267.9965,271.16,266.57,268.28,9842286
2018-09-10T00:00:00Z,266.78,266.8,257.4828,265.31,13484875
2018-09-17T00:00:00Z,266.66,267.94,262.0048,266.67,15538576
2018-09-24T00:00:00Z,267.135,269.53,262.45,266.04,14363897
2018-10-01T00:00:00Z,267.29,272.07,267.02,269.2,13327038
2018-10-08T00:00:00Z,268.53,271.955,255.78,259.61,17207499
2018-10-15T00:00:00Z,260.6062,272.81,259.31,265.3,20490881
2018-10-22T00:00:00Z,266.4154,266.83,253.37,258.18,21472228
2018-10-29T00:00:00Z,259.01,266.3752,253.32,261.01,17462442
2018-11-05T00:00:00Z,262.0,278.0,260.07,276.55,18380094
2018-11-12T00:00:00Z,276.0,277.79,260.85,271.11,16684911
