Date,Open,High,Low,Close,Volume
2022-05-06T00:00:00Z,115.519,117.4985,114.143,115.66,35309480
2022-05-09T00:00:00Z,113.3035,115.562905,112.5515,113.084,34520960
2022-05-10T00:00:00Z,116.0405,116.691,113.383285,114.5845,31157780
2022-05-11T00:00:00Z,113.7105,116.671,113.65,113.961,36501640
2022-05-12T00:00:00Z,111.938,114.8565,110.1135,113.161,41464880
2022-05-13T00:00:00Z,114.8455,118.085,114.0,116.5155,29737560
2022-05-16T00:00:00Z,115.384,116.6075,114.335,114.7925,23282380
2022-05-17T00:00:00Z,117.2275,117.2275,115.3375,116.7015,21576080
2022-05-18T00:00:00Z,115.2375,115.69567,112.142,112.401,27982760
2022-05-19T00:00:00Z,111.841,113.5875,110.468,110.7455,29191740
2022-05-20T00:00:00Z,112.0855,112.55,106.373,109.313,37586020
2022-05-23T00:00:00Z,110.104,112.0055,109.15425,111.6665,31558220
2022-05-24T00:00:00Z,106.3775,106.395,102.208,105.926,60386380
2022-05-25T00:00:00Z,105.142,106.54469,104.21125,105.8395,37899340
2022-05-26T00:00:00Z,106.0505,108.95525,105.488,108.296,30287480
2022-05-27T00:00:00Z,109.7885,112.868,109.55,112.799,29924420
2022-05-31T00:00:00Z,113.079,116.4335,112.5725,114.039,51301920
2022-06-01T00:00:00Z,114.9315,117.399,113.5505,114.137,28629280
2022-06-02T00:00:00Z,114.188,117.898,113.308,117.746,27495400
2022-06-03T00:00:00Z,115.9925,116.3645,113.668,114.564,24952080
2022-06-06T00:00:00Z,116.7425,119.39848,116.52829,117.0105,23786720
2022-06-07T00:00:00Z,115.648,117.748625,115.125505,117.2295,26413540
2022-06-08T00:00:00Z,116.8765,118.646,116.69675,117.238,22544260
2022-06-09T00:00:00Z,116.3415,118.35,114.867,114.918,23141600
2022-06-10T00:00:00Z,112.78125,113.497,110.861,111.4275,31349740
2022-06-13T00:00:00Z,107.446,109.2185,106.588055,106.8765,36756200
2022-06-14T00:00:00Z,106.89,108.4575,106.352,107.194,25480940
2022-06-15T00:00:00Z,108.8995,112.063,108.11875,110.3905,33192020
2022-06-16T00:00:00Z,108.1495,109.2905,105.792505,106.636,35313240
2022-06-17T00:00:00Z,106.535,109.2495,105.62853,107.8655,43516660
2022-06-21T00:00:00Z,109.702,112.673,109.2935,112.015,39010280
2022-06-22T00:00:00Z,111.163,113.7695,110.724285,112.034,23921720
2022-06-23T00:00:00Z,112.95,113.1965,111.029,112.6845,24709720
2022-06-24T00:00:00Z,113.603,118.6375,113.603,118.538,39122760
2022-06-27T00:00:00Z,118.935,119.25,116.00075,116.6225,32839300
